filename,class
DGE_all\4\2686_DGE.tif,4
DGE_all\4\3026_DGE.tif,4
DGE_all\4\2696_DGE.tif,4
DGE_all\4\2694_DGE.tif,4
DGE_all\4\1381_DGE.tif,4
DGE_all\4\2581_DGE.tif,4
DGE_all\4\1575_DGE.tif,4
DGE_all\4\2394_DGE.tif,4
DGE_all\4\3001_DGE.tif,4
DGE_all\4\2077_DGE.tif,4
DGE_all\4\3197_DGE.tif,4
DGE_all\4\2922_DGE.tif,4
DGE_all\4\1406_DGE.tif,4
DGE_all\4\2845_DGE.tif,4
DGE_all\4\2208_DGE.tif,4
DGE_all\4\1422_DGE.tif,4
DGE_all\4\1863_DGE.tif,4
DGE_all\4\3120_DGE.tif,4
DGE_all\4\1200_DGE.tif,4
DGE_all\4\2631_DGE.tif,4
DGE_all\4\1377_DGE.tif,4
DGE_all\4\1728_DGE.tif,4
DGE_all\4\1933_DGE.tif,4
DGE_all\4\1389_DGE.tif,4
DGE_all\4\2941_DGE.tif,4
DGE_all\4\2340_DGE.tif,4
DGE_all\4\2425_DGE.tif,4
DGE_all\4\3175_DGE.tif,4
DGE_all\4\1513_DGE.tif,4
DGE_all\4\2936_DGE.tif,4
DGE_all\4\3281_DGE.tif,4
DGE_all\4\3098_DGE.tif,4
DGE_all\4\1886_DGE.tif,4
DGE_all\4\2919_DGE.tif,4
DGE_all\4\2717_DGE.tif,4
DGE_all\4\2464_DGE.tif,4
DGE_all\4\2541_DGE.tif,4
DGE_all\4\1174_DGE.tif,4
DGE_all\4\1668_DGE.tif,4
DGE_all\4\1724_DGE.tif,4
DGE_all\4\2547_DGE.tif,4
DGE_all\4\1300_DGE.tif,4
DGE_all\4\2983_DGE.tif,4
DGE_all\4\3012_DGE.tif,4
DGE_all\4\2333_DGE.tif,4
DGE_all\4\1210_DGE.tif,4
DGE_all\4\2844_DGE.tif,4
DGE_all\4\2106_DGE.tif,4
DGE_all\4\1770_DGE.tif,4
DGE_all\4\2595_DGE.tif,4
DGE_all\4\1159_DGE.tif,4
DGE_all\4\1891_DGE.tif,4
DGE_all\4\2469_DGE.tif,4
DGE_all\4\2319_DGE.tif,4
DGE_all\4\1737_DGE.tif,4
DGE_all\4\3101_DGE.tif,4
DGE_all\4\1372_DGE.tif,4
DGE_all\4\2525_DGE.tif,4
DGE_all\4\2368_DGE.tif,4
DGE_all\4\1720_DGE.tif,4
DGE_all\4\3102_DGE.tif,4
DGE_all\4\1550_DGE.tif,4
DGE_all\4\1567_DGE.tif,4
DGE_all\4\1179_DGE.tif,4
DGE_all\4\2265_DGE.tif,4
DGE_all\4\2571_DGE.tif,4
DGE_all\4\1633_DGE.tif,4
DGE_all\4\1974_DGE.tif,4
DGE_all\4\1484_DGE.tif,4
DGE_all\4\3165_DGE.tif,4
DGE_all\4\1762_DGE.tif,4
DGE_all\4\1354_DGE.tif,4
DGE_all\4\2179_DGE.tif,4
DGE_all\4\2667_DGE.tif,4
DGE_all\4\2289_DGE.tif,4
DGE_all\4\2494_DGE.tif,4
DGE_all\4\2644_DGE.tif,4
DGE_all\4\1342_DGE.tif,4
DGE_all\4\1579_DGE.tif,4
DGE_all\4\1937_DGE.tif,4
DGE_all\4\2526_DGE.tif,4
DGE_all\4\1475_DGE.tif,4
DGE_all\4\1288_DGE.tif,4
DGE_all\4\2575_DGE.tif,4
DGE_all\4\2692_DGE.tif,4
DGE_all\4\2278_DGE.tif,4
DGE_all\4\1115_DGE.tif,4
DGE_all\4\2962_DGE.tif,4
DGE_all\4\1145_DGE.tif,4
DGE_all\4\3206_DGE.tif,4
DGE_all\4\1476_DGE.tif,4
DGE_all\4\3241_DGE.tif,4
DGE_all\4\2653_DGE.tif,4
DGE_all\4\2138_DGE.tif,4
DGE_all\4\2226_DGE.tif,4
DGE_all\4\2596_DGE.tif,4
DGE_all\4\2679_DGE.tif,4
DGE_all\4\2470_DGE.tif,4
DGE_all\4\1450_DGE.tif,4
DGE_all\4\2339_DGE.tif,4
DGE_all\4\2492_DGE.tif,4
DGE_all\4\1374_DGE.tif,4
DGE_all\4\1998_DGE.tif,4
DGE_all\4\2843_DGE.tif,4
DGE_all\4\1129_DGE.tif,4
DGE_all\4\3211_DGE.tif,4
DGE_all\4\3005_DGE.tif,4
DGE_all\4\1460_DGE.tif,4
DGE_all\4\1125_DGE.tif,4
DGE_all\4\2568_DGE.tif,4
DGE_all\4\2173_DGE.tif,4
DGE_all\4\3282_DGE.tif,4
DGE_all\4\1418_DGE.tif,4
DGE_all\4\2701_DGE.tif,4
DGE_all\4\1615_DGE.tif,4
DGE_all\4\2781_DGE.tif,4
DGE_all\4\1929_DGE.tif,4
DGE_all\4\2531_DGE.tif,4
DGE_all\4\1721_DGE.tif,4
DGE_all\4\1298_DGE.tif,4
DGE_all\4\2984_DGE.tif,4
DGE_all\4\1170_DGE.tif,4
DGE_all\4\2812_DGE.tif,4
DGE_all\4\3096_DGE.tif,4
DGE_all\4\3278_DGE.tif,4
DGE_all\4\1427_DGE.tif,4
DGE_all\4\2205_DGE.tif,4
DGE_all\4\2372_DGE.tif,4
DGE_all\4\2627_DGE.tif,4
DGE_all\4\1674_DGE.tif,4
DGE_all\4\3057_DGE.tif,4
DGE_all\4\3170_DGE.tif,4
DGE_all\4\2189_DGE.tif,4
DGE_all\4\1349_DGE.tif,4
DGE_all\4\2260_DGE.tif,4
DGE_all\4\2887_DGE.tif,4
DGE_all\4\1278_DGE.tif,4
DGE_all\4\3259_DGE.tif,4
DGE_all\4\2391_DGE.tif,4
DGE_all\4\2753_DGE.tif,4
DGE_all\4\1402_DGE.tif,4
DGE_all\4\1798_DGE.tif,4
DGE_all\4\1483_DGE.tif,4
DGE_all\4\2895_DGE.tif,4
DGE_all\4\2991_DGE.tif,4
DGE_all\4\2170_DGE.tif,4
DGE_all\4\2737_DGE.tif,4
DGE_all\4\1215_DGE.tif,4
DGE_all\4\2599_DGE.tif,4
DGE_all\4\1896_DGE.tif,4
DGE_all\4\2428_DGE.tif,4
DGE_all\4\1785_DGE.tif,4
DGE_all\4\1820_DGE.tif,4
DGE_all\4\2148_DGE.tif,4
DGE_all\4\3270_DGE.tif,4
DGE_all\4\1599_DGE.tif,4
DGE_all\4\1212_DGE.tif,4
DGE_all\4\1596_DGE.tif,4
DGE_all\4\1921_DGE.tif,4
DGE_all\4\1977_DGE.tif,4
DGE_all\4\2893_DGE.tif,4
DGE_all\4\3066_DGE.tif,4
DGE_all\4\2040_DGE.tif,4
DGE_all\4\1893_DGE.tif,4
DGE_all\4\2808_DGE.tif,4
DGE_all\4\3122_DGE.tif,4
DGE_all\4\2980_DGE.tif,4
DGE_all\4\2848_DGE.tif,4
DGE_all\4\1302_DGE.tif,4
DGE_all\4\1093_DGE.tif,4
DGE_all\4\1971_DGE.tif,4
DGE_all\4\2741_DGE.tif,4
DGE_all\4\2407_DGE.tif,4
DGE_all\4\2913_DGE.tif,4
DGE_all\4\2207_DGE.tif,4
DGE_all\4\1253_DGE.tif,4
DGE_all\4\1904_DGE.tif,4
DGE_all\4\1636_DGE.tif,4
DGE_all\4\2465_DGE.tif,4
DGE_all\4\3179_DGE.tif,4
DGE_all\4\2424_DGE.tif,4
DGE_all\4\1141_DGE.tif,4
DGE_all\4\1126_DGE.tif,4
DGE_all\4\1658_DGE.tif,4
DGE_all\4\1407_DGE.tif,4
DGE_all\4\2315_DGE.tif,4
DGE_all\4\1681_DGE.tif,4
DGE_all\4\2953_DGE.tif,4
DGE_all\4\1263_DGE.tif,4
DGE_all\4\1088_DGE.tif,4
DGE_all\4\2617_DGE.tif,4
DGE_all\4\2313_DGE.tif,4
DGE_all\4\3076_DGE.tif,4
DGE_all\4\1542_DGE.tif,4
DGE_all\4\1684_DGE.tif,4
DGE_all\4\1698_DGE.tif,4
DGE_all\4\1736_DGE.tif,4
DGE_all\4\1970_DGE.tif,4
DGE_all\4\2458_DGE.tif,4
DGE_all\4\3205_DGE.tif,4
DGE_all\4\2164_DGE.tif,4
DGE_all\4\2535_DGE.tif,4
DGE_all\4\2764_DGE.tif,4
DGE_all\4\1994_DGE.tif,4
DGE_all\4\2999_DGE.tif,4
DGE_all\4\1388_DGE.tif,4
DGE_all\4\2108_DGE.tif,4
DGE_all\4\1237_DGE.tif,4
DGE_all\4\1701_DGE.tif,4
DGE_all\4\2629_DGE.tif,4
DGE_all\4\2515_DGE.tif,4
DGE_all\4\1810_DGE.tif,4
DGE_all\4\1868_DGE.tif,4
DGE_all\4\1379_DGE.tif,4
DGE_all\4\2230_DGE.tif,4
DGE_all\4\1641_DGE.tif,4
DGE_all\4\2421_DGE.tif,4
DGE_all\4\1569_DGE.tif,4
DGE_all\4\2335_DGE.tif,4
DGE_all\4\2024_DGE.tif,4
DGE_all\4\2035_DGE.tif,4
DGE_all\4\1305_DGE.tif,4
DGE_all\4\2140_DGE.tif,4
DGE_all\4\3246_DGE.tif,4
DGE_all\4\1348_DGE.tif,4
DGE_all\4\2290_DGE.tif,4
DGE_all\4\1806_DGE.tif,4
DGE_all\4\2553_DGE.tif,4
DGE_all\4\3189_DGE.tif,4
DGE_all\4\2854_DGE.tif,4
DGE_all\4\2050_DGE.tif,4
DGE_all\4\3061_DGE.tif,4
DGE_all\4\2146_DGE.tif,4
DGE_all\4\1106_DGE.tif,4
DGE_all\4\1536_DGE.tif,4
DGE_all\4\1613_DGE.tif,4
DGE_all\4\1799_DGE.tif,4
DGE_all\4\1209_DGE.tif,4
DGE_all\4\2863_DGE.tif,4
DGE_all\4\1554_DGE.tif,4
DGE_all\4\2482_DGE.tif,4
DGE_all\4\2537_DGE.tif,4
DGE_all\4\2045_DGE.tif,4
DGE_all\4\2228_DGE.tif,4
DGE_all\4\1480_DGE.tif,4
DGE_all\4\2818_DGE.tif,4
DGE_all\4\1767_DGE.tif,4
DGE_all\4\2325_DGE.tif,4
DGE_all\4\2736_DGE.tif,4
DGE_all\4\2823_DGE.tif,4
DGE_all\4\3228_DGE.tif,4
DGE_all\4\2700_DGE.tif,4
DGE_all\4\2888_DGE.tif,4
DGE_all\4\2755_DGE.tif,4
DGE_all\4\1095_DGE.tif,4
DGE_all\4\1136_DGE.tif,4
DGE_all\4\3082_DGE.tif,4
DGE_all\4\1171_DGE.tif,4
DGE_all\4\1563_DGE.tif,4
DGE_all\4\2310_DGE.tif,4
DGE_all\4\2129_DGE.tif,4
DGE_all\4\3134_DGE.tif,4
DGE_all\4\2912_DGE.tif,4
DGE_all\4\2387_DGE.tif,4
DGE_all\4\2615_DGE.tif,4
DGE_all\4\2647_DGE.tif,4
DGE_all\4\1957_DGE.tif,4
DGE_all\4\1277_DGE.tif,4
DGE_all\4\2386_DGE.tif,4
DGE_all\4\2550_DGE.tif,4
DGE_all\4\2795_DGE.tif,4
DGE_all\4\1205_DGE.tif,4
DGE_all\4\2120_DGE.tif,4
DGE_all\4\1740_DGE.tif,4
DGE_all\4\2427_DGE.tif,4
DGE_all\4\1317_DGE.tif,4
DGE_all\4\2965_DGE.tif,4
DGE_all\4\2622_DGE.tif,4
DGE_all\4\2587_DGE.tif,4
DGE_all\4\2232_DGE.tif,4
DGE_all\4\2190_DGE.tif,4
DGE_all\4\2454_DGE.tif,4
DGE_all\4\1435_DGE.tif,4
DGE_all\4\2059_DGE.tif,4
DGE_all\4\1266_DGE.tif,4
DGE_all\4\2349_DGE.tif,4
DGE_all\4\2401_DGE.tif,4
DGE_all\4\1928_DGE.tif,4
DGE_all\4\1654_DGE.tif,4
DGE_all\4\1831_DGE.tif,4
DGE_all\4\3017_DGE.tif,4
DGE_all\4\1197_DGE.tif,4
DGE_all\4\2199_DGE.tif,4
DGE_all\4\2055_DGE.tif,4
DGE_all\4\1704_DGE.tif,4
DGE_all\4\1312_DGE.tif,4
DGE_all\4\2948_DGE.tif,4
DGE_all\4\2597_DGE.tif,4
DGE_all\4\2714_DGE.tif,4
DGE_all\4\1416_DGE.tif,4
DGE_all\4\2975_DGE.tif,4
DGE_all\4\2405_DGE.tif,4
DGE_all\4\1213_DGE.tif,4
DGE_all\4\2078_DGE.tif,4
DGE_all\4\1489_DGE.tif,4
DGE_all\4\2036_DGE.tif,4
DGE_all\4\2295_DGE.tif,4
DGE_all\4\1132_DGE.tif,4
DGE_all\4\1926_DGE.tif,4
DGE_all\4\1661_DGE.tif,4
DGE_all\4\2749_DGE.tif,4
DGE_all\4\1932_DGE.tif,4
DGE_all\4\1265_DGE.tif,4
DGE_all\4\2830_DGE.tif,4
DGE_all\4\1103_DGE.tif,4
DGE_all\4\1824_DGE.tif,4
DGE_all\4\1157_DGE.tif,4
DGE_all\4\1828_DGE.tif,4
DGE_all\4\1105_DGE.tif,4
DGE_all\4\3148_DGE.tif,4
DGE_all\4\1321_DGE.tif,4
DGE_all\4\3111_DGE.tif,4
DGE_all\4\2441_DGE.tif,4
DGE_all\4\1469_DGE.tif,4
DGE_all\4\2443_DGE.tif,4
DGE_all\4\2135_DGE.tif,4
DGE_all\4\2760_DGE.tif,4
DGE_all\4\2010_DGE.tif,4
DGE_all\4\1986_DGE.tif,4
DGE_all\4\1326_DGE.tif,4
DGE_all\4\2691_DGE.tif,4
DGE_all\4\2633_DGE.tif,4
DGE_all\4\2175_DGE.tif,4
DGE_all\4\1890_DGE.tif,4
DGE_all\4\2666_DGE.tif,4
DGE_all\4\2202_DGE.tif,4
DGE_all\4\1952_DGE.tif,4
DGE_all\4\2853_DGE.tif,4
DGE_all\4\2783_DGE.tif,4
DGE_all\4\3243_DGE.tif,4
DGE_all\4\2569_DGE.tif,4
DGE_all\4\1461_DGE.tif,4
DGE_all\4\1464_DGE.tif,4
DGE_all\4\1151_DGE.tif,4
DGE_all\4\1632_DGE.tif,4
DGE_all\4\1635_DGE.tif,4
DGE_all\4\2556_DGE.tif,4
DGE_all\4\2366_DGE.tif,4
DGE_all\4\2648_DGE.tif,4
DGE_all\4\2601_DGE.tif,4
DGE_all\4\1345_DGE.tif,4
DGE_all\4\2625_DGE.tif,4
DGE_all\4\2798_DGE.tif,4
DGE_all\4\2013_DGE.tif,4
DGE_all\4\2546_DGE.tif,4
DGE_all\4\1665_DGE.tif,4
DGE_all\4\2645_DGE.tif,4
DGE_all\4\2168_DGE.tif,4
DGE_all\4\2247_DGE.tif,4
DGE_all\4\1593_DGE.tif,4
DGE_all\4\1098_DGE.tif,4
DGE_all\4\3053_DGE.tif,4
DGE_all\4\2096_DGE.tif,4
DGE_all\4\2577_DGE.tif,4
DGE_all\4\2513_DGE.tif,4
DGE_all\4\2296_DGE.tif,4
DGE_all\4\1162_DGE.tif,4
DGE_all\4\1581_DGE.tif,4
DGE_all\4\2107_DGE.tif,4
DGE_all\4\1222_DGE.tif,4
DGE_all\4\3036_DGE.tif,4
DGE_all\4\2761_DGE.tif,4
DGE_all\4\1907_DGE.tif,4
DGE_all\4\2410_DGE.tif,4
DGE_all\4\1664_DGE.tif,4
DGE_all\4\2763_DGE.tif,4
DGE_all\4\1794_DGE.tif,4
DGE_all\4\1123_DGE.tif,4
DGE_all\4\1946_DGE.tif,4
DGE_all\4\2152_DGE.tif,4
DGE_all\4\2224_DGE.tif,4
DGE_all\4\1585_DGE.tif,4
DGE_all\4\3016_DGE.tif,4
DGE_all\4\1499_DGE.tif,4
DGE_all\4\1735_DGE.tif,4
DGE_all\4\1280_DGE.tif,4
DGE_all\4\1657_DGE.tif,4
DGE_all\4\1944_DGE.tif,4
DGE_all\4\1358_DGE.tif,4
DGE_all\4\2375_DGE.tif,4
DGE_all\4\1485_DGE.tif,4
DGE_all\4\1208_DGE.tif,4
DGE_all\4\1140_DGE.tif,4
DGE_all\4\3136_DGE.tif,4
DGE_all\4\2807_DGE.tif,4
DGE_all\4\2864_DGE.tif,4
DGE_all\4\1595_DGE.tif,4
DGE_all\4\1375_DGE.tif,4
DGE_all\4\1873_DGE.tif,4
DGE_all\4\2358_DGE.tif,4
DGE_all\4\2713_DGE.tif,4
DGE_all\4\2115_DGE.tif,4
DGE_all\4\2856_DGE.tif,4
DGE_all\4\1192_DGE.tif,4
DGE_all\4\1444_DGE.tif,4
DGE_all\4\2606_DGE.tif,4
DGE_all\4\2654_DGE.tif,4
DGE_all\4\2814_DGE.tif,4
DGE_all\4\1570_DGE.tif,4
DGE_all\4\1134_DGE.tif,4
DGE_all\4\2132_DGE.tif,4
DGE_all\4\2052_DGE.tif,4
DGE_all\4\1671_DGE.tif,4
DGE_all\4\2371_DGE.tif,4
DGE_all\4\1972_DGE.tif,4
DGE_all\4\1834_DGE.tif,4
DGE_all\4\1166_DGE.tif,4
DGE_all\4\2891_DGE.tif,4
DGE_all\4\2849_DGE.tif,4
DGE_all\4\1227_DGE.tif,4
DGE_all\4\1100_DGE.tif,4
DGE_all\4\3247_DGE.tif,4
DGE_all\4\1290_DGE.tif,4
DGE_all\4\1185_DGE.tif,4
DGE_all\4\2128_DGE.tif,4
DGE_all\4\1256_DGE.tif,4
DGE_all\4\1357_DGE.tif,4
DGE_all\4\1760_DGE.tif,4
DGE_all\4\1534_DGE.tif,4
DGE_all\4\1339_DGE.tif,4
DGE_all\4\1836_DGE.tif,4
DGE_all\4\2990_DGE.tif,4
DGE_all\4\2216_DGE.tif,4
DGE_all\4\3042_DGE.tif,4
DGE_all\4\2472_DGE.tif,4
DGE_all\4\3115_DGE.tif,4
DGE_all\4\3023_DGE.tif,4
DGE_all\4\2385_DGE.tif,4
DGE_all\4\1403_DGE.tif,4
DGE_all\4\3144_DGE.tif,4
DGE_all\4\3044_DGE.tif,4
DGE_all\4\2327_DGE.tif,4
DGE_all\4\1498_DGE.tif,4
DGE_all\4\1564_DGE.tif,4
DGE_all\4\1468_DGE.tif,4
DGE_all\4\3225_DGE.tif,4
DGE_all\4\1543_DGE.tif,4
DGE_all\4\1282_DGE.tif,4
DGE_all\4\3093_DGE.tif,4
DGE_all\4\3187_DGE.tif,4
DGE_all\4\3034_DGE.tif,4
DGE_all\4\1750_DGE.tif,4
DGE_all\4\1610_DGE.tif,4
DGE_all\4\1378_DGE.tif,4
DGE_all\4\2476_DGE.tif,4
DGE_all\4\1697_DGE.tif,4
DGE_all\4\2130_DGE.tif,4
DGE_all\4\2562_DGE.tif,4
DGE_all\4\2097_DGE.tif,4
DGE_all\4\2461_DGE.tif,4
DGE_all\4\2559_DGE.tif,4
DGE_all\4\2019_DGE.tif,4
DGE_all\4\1749_DGE.tif,4
DGE_all\4\1514_DGE.tif,4
DGE_all\4\1839_DGE.tif,4
DGE_all\4\2789_DGE.tif,4
DGE_all\4\1421_DGE.tif,4
DGE_all\4\2824_DGE.tif,4
DGE_all\4\1790_DGE.tif,4
DGE_all\4\2001_DGE.tif,4
DGE_all\4\2388_DGE.tif,4
DGE_all\4\1908_DGE.tif,4
DGE_all\4\1297_DGE.tif,4
DGE_all\4\2110_DGE.tif,4
DGE_all\4\1616_DGE.tif,4
DGE_all\4\2967_DGE.tif,4
DGE_all\4\2676_DGE.tif,4
DGE_all\4\1155_DGE.tif,4
DGE_all\4\2865_DGE.tif,4
DGE_all\4\1813_DGE.tif,4
DGE_all\4\1225_DGE.tif,4
DGE_all\4\1430_DGE.tif,4
DGE_all\4\1576_DGE.tif,4
DGE_all\4\3133_DGE.tif,4
DGE_all\4\1981_DGE.tif,4
DGE_all\4\1478_DGE.tif,4
DGE_all\4\3158_DGE.tif,4
DGE_all\4\1547_DGE.tif,4
DGE_all\4\3156_DGE.tif,4
DGE_all\4\1909_DGE.tif,4
DGE_all\4\3119_DGE.tif,4
DGE_all\4\2944_DGE.tif,4
DGE_all\4\2378_DGE.tif,4
DGE_all\4\1351_DGE.tif,4
DGE_all\4\1458_DGE.tif,4
DGE_all\4\1565_DGE.tif,4
DGE_all\4\2505_DGE.tif,4
DGE_all\4\1573_DGE.tif,4
DGE_all\4\2412_DGE.tif,4
DGE_all\4\3056_DGE.tif,4
DGE_all\4\2118_DGE.tif,4
DGE_all\4\3230_DGE.tif,4
DGE_all\4\2197_DGE.tif,4
DGE_all\4\2389_DGE.tif,4
DGE_all\4\2263_DGE.tif,4
DGE_all\4\1410_DGE.tif,4
DGE_all\4\3181_DGE.tif,4
DGE_all\4\2739_DGE.tif,4
DGE_all\4\2828_DGE.tif,4
DGE_all\4\2518_DGE.tif,4
DGE_all\4\1982_DGE.tif,4
DGE_all\4\1553_DGE.tif,4
DGE_all\4\3018_DGE.tif,4
DGE_all\4\2612_DGE.tif,4
DGE_all\4\2012_DGE.tif,4
DGE_all\4\2791_DGE.tif,4
DGE_all\4\1973_DGE.tif,4
DGE_all\4\1612_DGE.tif,4
DGE_all\4\3104_DGE.tif,4
DGE_all\4\1829_DGE.tif,4
DGE_all\4\2415_DGE.tif,4
DGE_all\4\2884_DGE.tif,4
DGE_all\4\1120_DGE.tif,4
DGE_all\4\1742_DGE.tif,4
DGE_all\4\2016_DGE.tif,4
DGE_all\4\1993_DGE.tif,4
DGE_all\4\3008_DGE.tif,4
DGE_all\4\1287_DGE.tif,4
DGE_all\4\2782_DGE.tif,4
DGE_all\4\2498_DGE.tif,4
DGE_all\4\2367_DGE.tif,4
DGE_all\4\1144_DGE.tif,4
DGE_all\4\3198_DGE.tif,4
DGE_all\4\1335_DGE.tif,4
DGE_all\4\1366_DGE.tif,4
DGE_all\4\1763_DGE.tif,4
DGE_all\4\2664_DGE.tif,4
DGE_all\4\3054_DGE.tif,4
DGE_all\4\2822_DGE.tif,4
DGE_all\4\3257_DGE.tif,4
DGE_all\4\2006_DGE.tif,4
DGE_all\4\1510_DGE.tif,4
DGE_all\4\2555_DGE.tif,4
DGE_all\4\2591_DGE.tif,4
DGE_all\4\2628_DGE.tif,4
DGE_all\4\2489_DGE.tif,4
DGE_all\4\2438_DGE.tif,4
DGE_all\4\2660_DGE.tif,4
DGE_all\4\2453_DGE.tif,4
DGE_all\4\2014_DGE.tif,4
DGE_all\4\2291_DGE.tif,4
DGE_all\4\1822_DGE.tif,4
DGE_all\4\1780_DGE.tif,4
DGE_all\4\2384_DGE.tif,4
DGE_all\4\3266_DGE.tif,4
DGE_all\4\1369_DGE.tif,4
DGE_all\4\1876_DGE.tif,4
DGE_all\4\2672_DGE.tif,4
DGE_all\4\3091_DGE.tif,4
DGE_all\4\1137_DGE.tif,4
DGE_all\4\1580_DGE.tif,4
DGE_all\4\2499_DGE.tif,4
DGE_all\4\1242_DGE.tif,4
DGE_all\4\1156_DGE.tif,4
DGE_all\4\1851_DGE.tif,4
DGE_all\4\2554_DGE.tif,4
DGE_all\4\3077_DGE.tif,4
DGE_all\4\1189_DGE.tif,4
DGE_all\4\1611_DGE.tif,4
DGE_all\4\2028_DGE.tif,4
DGE_all\4\1852_DGE.tif,4
DGE_all\4\2490_DGE.tif,4
DGE_all\4\1793_DGE.tif,4
DGE_all\4\1910_DGE.tif,4
DGE_all\4\2921_DGE.tif,4
DGE_all\4\2799_DGE.tif,4
DGE_all\4\1931_DGE.tif,4
DGE_all\4\2748_DGE.tif,4
DGE_all\4\1276_DGE.tif,4
DGE_all\4\1783_DGE.tif,4
DGE_all\4\1530_DGE.tif,4
DGE_all\4\2859_DGE.tif,4
DGE_all\4\1914_DGE.tif,4
DGE_all\4\2287_DGE.tif,4
DGE_all\4\3072_DGE.tif,4
DGE_all\4\2347_DGE.tif,4
DGE_all\4\2311_DGE.tif,4
DGE_all\4\1997_DGE.tif,4
DGE_all\4\2433_DGE.tif,4
DGE_all\4\1552_DGE.tif,4
DGE_all\4\1773_DGE.tif,4
DGE_all\4\1696_DGE.tif,4
DGE_all\4\2852_DGE.tif,4
DGE_all\4\1644_DGE.tif,4
DGE_all\4\1797_DGE.tif,4
DGE_all\4\2705_DGE.tif,4
DGE_all\4\2819_DGE.tif,4
DGE_all\4\1602_DGE.tif,4
DGE_all\4\3222_DGE.tif,4
DGE_all\4\2072_DGE.tif,4
DGE_all\4\2039_DGE.tif,4
DGE_all\4\2134_DGE.tif,4
DGE_all\4\3154_DGE.tif,4
DGE_all\4\1732_DGE.tif,4
DGE_all\4\1939_DGE.tif,4
DGE_all\4\1560_DGE.tif,4
DGE_all\4\1703_DGE.tif,4
DGE_all\4\1558_DGE.tif,4
DGE_all\4\2821_DGE.tif,4
DGE_all\4\3182_DGE.tif,4
DGE_all\4\2192_DGE.tif,4
DGE_all\4\1903_DGE.tif,4
DGE_all\4\1104_DGE.tif,4
DGE_all\4\2816_DGE.tif,4
DGE_all\4\1666_DGE.tif,4
DGE_all\4\2683_DGE.tif,4
DGE_all\4\2459_DGE.tif,4
DGE_all\4\1640_DGE.tif,4
DGE_all\4\1505_DGE.tif,4
DGE_all\4\2656_DGE.tif,4
DGE_all\4\2803_DGE.tif,4
DGE_all\4\2868_DGE.tif,4
DGE_all\4\2768_DGE.tif,4
DGE_all\4\1562_DGE.tif,4
DGE_all\4\2150_DGE.tif,4
DGE_all\4\3159_DGE.tif,4
DGE_all\4\2165_DGE.tif,4
DGE_all\4\2566_DGE.tif,4
DGE_all\4\2945_DGE.tif,4
DGE_all\4\2933_DGE.tif,4
DGE_all\4\2063_DGE.tif,4
DGE_all\4\1821_DGE.tif,4
DGE_all\4\1795_DGE.tif,4
DGE_all\4\1646_DGE.tif,4
DGE_all\4\3233_DGE.tif,4
DGE_all\4\1293_DGE.tif,4
DGE_all\4\1528_DGE.tif,4
DGE_all\4\1260_DGE.tif,4
DGE_all\4\1989_DGE.tif,4
DGE_all\4\2011_DGE.tif,4
DGE_all\4\2178_DGE.tif,4
DGE_all\4\2079_DGE.tif,4
DGE_all\4\2242_DGE.tif,4
DGE_all\4\1924_DGE.tif,4
DGE_all\4\2156_DGE.tif,4
DGE_all\4\1092_DGE.tif,4
DGE_all\4\2326_DGE.tif,4
DGE_all\4\1296_DGE.tif,4
DGE_all\4\2073_DGE.tif,4
DGE_all\4\2157_DGE.tif,4
DGE_all\4\2886_DGE.tif,4
DGE_all\4\1495_DGE.tif,4
DGE_all\4\3268_DGE.tif,4
DGE_all\4\1948_DGE.tif,4
DGE_all\4\1775_DGE.tif,4
DGE_all\4\2088_DGE.tif,4
DGE_all\4\1730_DGE.tif,4
DGE_all\4\1109_DGE.tif,4
DGE_all\4\1376_DGE.tif,4
DGE_all\4\3143_DGE.tif,4
DGE_all\4\3060_DGE.tif,4
DGE_all\4\1500_DGE.tif,4
DGE_all\4\2033_DGE.tif,4
DGE_all\4\1830_DGE.tif,4
DGE_all\4\1802_DGE.tif,4
DGE_all\4\1325_DGE.tif,4
DGE_all\4\1368_DGE.tif,4
DGE_all\4\2820_DGE.tif,4
DGE_all\4\2580_DGE.tif,4
DGE_all\4\2500_DGE.tif,4
DGE_all\4\1322_DGE.tif,4
DGE_all\4\2320_DGE.tif,4
DGE_all\4\2570_DGE.tif,4
DGE_all\4\1471_DGE.tif,4
DGE_all\4\2966_DGE.tif,4
DGE_all\4\2429_DGE.tif,4
DGE_all\4\1844_DGE.tif,4
DGE_all\4\1175_DGE.tif,4
DGE_all\4\1796_DGE.tif,4
DGE_all\4\2689_DGE.tif,4
DGE_all\4\1888_DGE.tif,4
DGE_all\4\2330_DGE.tif,4
DGE_all\4\1559_DGE.tif,4
DGE_all\4\2708_DGE.tif,4
DGE_all\4\1823_DGE.tif,4
DGE_all\4\1927_DGE.tif,4
DGE_all\4\1497_DGE.tif,4
DGE_all\4\1694_DGE.tif,4
DGE_all\4\1676_DGE.tif,4
DGE_all\4\2875_DGE.tif,4
DGE_all\4\2964_DGE.tif,4
DGE_all\4\3256_DGE.tif,4
DGE_all\4\1474_DGE.tif,4
DGE_all\4\2961_DGE.tif,4
DGE_all\4\1382_DGE.tif,4
DGE_all\4\1456_DGE.tif,4
DGE_all\4\1807_DGE.tif,4
DGE_all\4\1945_DGE.tif,4
DGE_all\4\1774_DGE.tif,4
