filename,class
DGE_all_cows\4\Cow_42\127_DGE.tif,4
DGE_all_cows\4\Cow_7\156_DGE.tif,4
DGE_all_cows\4\Cow_41\112_DGE.tif,4
DGE_all_cows\4\Cow_10_1\71_DGE.tif,4
DGE_all_cows\4\Cow_23_1\62_DGE.tif,4
DGE_all_cows\4\Cow_48\58_DGE.tif,4
DGE_all_cows\4\Cow_4_1\109_DGE.tif,4
DGE_all_cows\4\Cow_33\480_DGE.tif,4
DGE_all_cows\4\Cow_4_1\171_DGE.tif,4
DGE_all_cows\4\Cow_1\54_DGE.tif,4
DGE_all_cows\4\Cow_33\370_DGE.tif,4
DGE_all_cows\4\Cow_31\6_DGE.tif,4
DGE_all_cows\4\Cow_23_1\164_DGE.tif,4
DGE_all_cows\4\Cow_10_1\76_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\124_DGE.tif,4
DGE_all_cows\4\Cow_27_9008\55_DGE.tif,4
DGE_all_cows\4\Cow_9_NOTAG\96_DGE.tif,4
DGE_all_cows\4\Cow_26_5051\122_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\36_DGE.tif,4
DGE_all_cows\4\Cow_33\442_DGE.tif,4
DGE_all_cows\4\Cow_19\207_DGE.tif,4
DGE_all_cows\4\Cow_2\53_DGE.tif,4
DGE_all_cows\4\Cow_47_1\355_DGE.tif,4
DGE_all_cows\4\Cow_1\39_DGE.tif,4
DGE_all_cows\4\Cow_26\48_DGE.tif,4
DGE_all_cows\4\Cow_10_1\30_DGE.tif,4
DGE_all_cows\4\Cow_33\445_DGE.tif,4
DGE_all_cows\4\Cow_4_1\146_DGE.tif,4
DGE_all_cows\4\Cow_7_06\441_DGE.tif,4
DGE_all_cows\4\Cow_8\260_DGE.tif,4
DGE_all_cows\4\Cow_8\230_DGE.tif,4
DGE_all_cows\4\Cow_33\371_DGE.tif,4
DGE_all_cows\4\Cow_41\58_DGE.tif,4
DGE_all_cows\4\Cow_4_1\98_DGE.tif,4
DGE_all_cows\4\Cow_41\210_DGE.tif,4
DGE_all_cows\4\Cow_48\52_DGE.tif,4
DGE_all_cows\4\Cow_41\191_DGE.tif,4
DGE_all_cows\4\Cow_4_1\69_DGE.tif,4
DGE_all_cows\4\Cow_4_1\44_DGE.tif,4
DGE_all_cows\4\Cow_19\25_DGE.tif,4
DGE_all_cows\4\Cow_48\66_DGE.tif,4
DGE_all_cows\4\Cow_42\111_DGE.tif,4
DGE_all_cows\4\Cow_8\236_DGE.tif,4
DGE_all_cows\4\Cow_26\58_DGE.tif,4
DGE_all_cows\4\Cow_23_1\99_DGE.tif,4
DGE_all_cows\4\Cow_10_2038\74_DGE.tif,4
DGE_all_cows\4\Cow_19\26_DGE.tif,4
DGE_all_cows\4\Cow_1\128_DGE.tif,4
DGE_all_cows\4\Cow_41_1\90_DGE.tif,4
DGE_all_cows\4\Cow_4_1\143_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\119_DGE.tif,4
DGE_all_cows\4\Cow_42\94_DGE.tif,4
DGE_all_cows\4\Cow_41\102_DGE.tif,4
DGE_all_cows\4\Cow_33\493_DGE.tif,4
DGE_all_cows\4\Cow_19\24_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\54_DGE.tif,4
DGE_all_cows\4\Cow_19\73_DGE.tif,4
DGE_all_cows\4\Cow_26\36_DGE.tif,4
DGE_all_cows\4\Cow_41\111_DGE.tif,4
DGE_all_cows\4\Cow_30\41_DGE.tif,4
DGE_all_cows\4\Cow_22_6005\51_DGE.tif,4
DGE_all_cows\4\Cow_5_273\65_DGE.tif,4
DGE_all_cows\4\Cow_4_1\91_DGE.tif,4
DGE_all_cows\4\Cow_23_1\0_DGE.tif,4
DGE_all_cows\4\Cow_23_1\47_DGE.tif,4
DGE_all_cows\4\Cow_42\103_DGE.tif,4
DGE_all_cows\4\Cow_42\73_DGE.tif,4
DGE_all_cows\4\Cow_10_1\70_DGE.tif,4
DGE_all_cows\4\Cow_41\222_DGE.tif,4
DGE_all_cows\4\Cow_1_6006\154_DGE.tif,4
DGE_all_cows\4\Cow_4_1\118_DGE.tif,4
DGE_all_cows\4\Cow_41\106_DGE.tif,4
DGE_all_cows\4\Cow_41\185_DGE.tif,4
DGE_all_cows\4\Cow_9\75_DGE.tif,4
DGE_all_cows\4\Cow_9\43_DGE.tif,4
DGE_all_cows\4\Cow_4_1\178_DGE.tif,4
DGE_all_cows\4\Cow_8\77_DGE.tif,4
DGE_all_cows\4\Cow_33\359_DGE.tif,4
DGE_all_cows\4\Cow_41\9_DGE.tif,4
DGE_all_cows\4\Cow_4_1\203_DGE.tif,4
DGE_all_cows\4\Cow_44_1\40_DGE.tif,4
DGE_all_cows\4\Cow_23_1\83_DGE.tif,4
DGE_all_cows\4\Cow_8_9012\339_DGE.tif,4
DGE_all_cows\4\Cow_41\94_DGE.tif,4
DGE_all_cows\4\Cow_41\181_DGE.tif,4
DGE_all_cows\4\Cow_42\67_DGE.tif,4
DGE_all_cows\4\Cow_10_2038\70_DGE.tif,4
DGE_all_cows\4\Cow_18_1067\44_DGE.tif,4
DGE_all_cows\4\Cow_4_1\168_DGE.tif,4
DGE_all_cows\4\Cow_42\125_DGE.tif,4
DGE_all_cows\4\Cow_23_1\37_DGE.tif,4
DGE_all_cows\4\Cow_23_1\28_DGE.tif,4
DGE_all_cows\4\Cow_44_1\36_DGE.tif,4
DGE_all_cows\4\Cow_31\15_DGE.tif,4
DGE_all_cows\4\Cow_41\82_DGE.tif,4
DGE_all_cows\4\Cow_33\469_DGE.tif,4
DGE_all_cows\4\Cow_10_1\1_DGE.tif,4
DGE_all_cows\4\Cow_23_1\112_DGE.tif,4
DGE_all_cows\4\Cow_15_68\48_DGE.tif,4
DGE_all_cows\4\Cow_41\89_DGE.tif,4
DGE_all_cows\4\Cow_23_1\94_DGE.tif,4
DGE_all_cows\4\Cow_10_1\39_DGE.tif,4
DGE_all_cows\4\Cow_26\27_DGE.tif,4
DGE_all_cows\4\Cow_9\131_DGE.tif,4
DGE_all_cows\4\Cow_4_1\152_DGE.tif,4
DGE_all_cows\4\Cow_15_68\47_DGE.tif,4
DGE_all_cows\4\Cow_26\76_DGE.tif,4
DGE_all_cows\4\Cow_9\48_DGE.tif,4
DGE_all_cows\4\Cow_19\1_DGE.tif,4
DGE_all_cows\4\Cow_4_1\1_DGE.tif,4
DGE_all_cows\4\Cow_23_1\71_DGE.tif,4
DGE_all_cows\4\Cow_4_1\7_DGE.tif,4
DGE_all_cows\4\Cow_7\115_DGE.tif,4
DGE_all_cows\4\Cow_44_1\26_DGE.tif,4
DGE_all_cows\4\Cow_9\53_DGE.tif,4
DGE_all_cows\4\Cow_19\60_DGE.tif,4
DGE_all_cows\4\Cow_33\368_DGE.tif,4
DGE_all_cows\4\Cow_9\83_DGE.tif,4
DGE_all_cows\4\Cow_41\228_DGE.tif,4
DGE_all_cows\4\Cow_9\126_DGE.tif,4
DGE_all_cows\4\Cow_4_1\78_DGE.tif,4
DGE_all_cows\4\Cow_4_1\36_DGE.tif,4
DGE_all_cows\4\Cow_23_1\92_DGE.tif,4
DGE_all_cows\4\Cow_31\77_DGE.tif,4
DGE_all_cows\4\Cow_23_1\139_DGE.tif,4
DGE_all_cows\4\Cow_4_1\42_DGE.tif,4
DGE_all_cows\4\Cow_19\42_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\121_DGE.tif,4
DGE_all_cows\4\Cow_41\128_DGE.tif,4
DGE_all_cows\4\Cow_42\126_DGE.tif,4
DGE_all_cows\4\Cow_23_1\194_DGE.tif,4
DGE_all_cows\4\Cow_33\388_DGE.tif,4
DGE_all_cows\4\Cow_48\61_DGE.tif,4
DGE_all_cows\4\Cow_1\85_DGE.tif,4
DGE_all_cows\4\Cow_44_1\3_DGE.tif,4
DGE_all_cows\4\Cow_41\0_DGE.tif,4
DGE_all_cows\4\Cow_8\254_DGE.tif,4
DGE_all_cows\4\Cow_9\36_DGE.tif,4
DGE_all_cows\4\Cow_9\18_DGE.tif,4
DGE_all_cows\4\Cow_26\55_DGE.tif,4
DGE_all_cows\4\Cow_4_1\159_DGE.tif,4
DGE_all_cows\4\Cow_10_1\77_DGE.tif,4
DGE_all_cows\4\Cow_8\249_DGE.tif,4
DGE_all_cows\4\Cow_31\13_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\57_DGE.tif,4
DGE_all_cows\4\Cow_9\102_DGE.tif,4
DGE_all_cows\4\Cow_1\50_DGE.tif,4
DGE_all_cows\4\Cow_7\116_DGE.tif,4
DGE_all_cows\4\Cow_1_6006\150_DGE.tif,4
DGE_all_cows\4\Cow_8\259_DGE.tif,4
DGE_all_cows\4\Cow_23_1\55_DGE.tif,4
DGE_all_cows\4\Cow_26\35_DGE.tif,4
DGE_all_cows\4\Cow_1\107_DGE.tif,4
DGE_all_cows\4\Cow_31\12_DGE.tif,4
DGE_all_cows\4\Cow_26_5051\120_DGE.tif,4
DGE_all_cows\4\Cow_41\93_DGE.tif,4
DGE_all_cows\4\Cow_4_1\55_DGE.tif,4
DGE_all_cows\4\Cow_42\88_DGE.tif,4
DGE_all_cows\4\Cow_4_1\183_DGE.tif,4
DGE_all_cows\4\Cow_2\85_DGE.tif,4
DGE_all_cows\4\Cow_19\6_DGE.tif,4
DGE_all_cows\4\Cow_33\457_DGE.tif,4
DGE_all_cows\4\Cow_4\62_DGE.tif,4
DGE_all_cows\4\Cow_27_9008\65_DGE.tif,4
DGE_all_cows\4\Cow_10_0014\210_DGE.tif,4
DGE_all_cows\4\Cow_44_1\4_DGE.tif,4
DGE_all_cows\4\Cow_26\79_DGE.tif,4
DGE_all_cows\4\Cow_23_1\200_DGE.tif,4
DGE_all_cows\4\Cow_23_1\174_DGE.tif,4
DGE_all_cows\4\Cow_41\122_DGE.tif,4
DGE_all_cows\4\Cow_10_1\19_DGE.tif,4
DGE_all_cows\4\Cow_8\241_DGE.tif,4
DGE_all_cows\4\Cow_9\85_DGE.tif,4
DGE_all_cows\4\Cow_7\142_DGE.tif,4
DGE_all_cows\4\Cow_31\29_DGE.tif,4
DGE_all_cows\4\Cow_33\401_DGE.tif,4
DGE_all_cows\4\Cow_7\158_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\133_DGE.tif,4
DGE_all_cows\4\Cow_2\80_DGE.tif,4
DGE_all_cows\4\Cow_10_2038\71_DGE.tif,4
DGE_all_cows\4\Cow_10_0014\214_DGE.tif,4
DGE_all_cows\4\Cow_41\53_DGE.tif,4
DGE_all_cows\4\Cow_33\465_DGE.tif,4
DGE_all_cows\4\Cow_41\117_DGE.tif,4
DGE_all_cows\4\Cow_4_1\86_DGE.tif,4
DGE_all_cows\4\Cow_23_1\170_DGE.tif,4
DGE_all_cows\4\Cow_19\8_DGE.tif,4
DGE_all_cows\4\Cow_7\162_DGE.tif,4
DGE_all_cows\4\Cow_41\233_DGE.tif,4
DGE_all_cows\4\Cow_23_1\129_DGE.tif,4
DGE_all_cows\4\Cow_31\45_DGE.tif,4
DGE_all_cows\4\Cow_41\62_DGE.tif,4
DGE_all_cows\4\Cow_44_1\16_DGE.tif,4
DGE_all_cows\4\Cow_23_1\19_DGE.tif,4
DGE_all_cows\4\Cow_41\35_DGE.tif,4
DGE_all_cows\4\Cow_47_1\348_DGE.tif,4
DGE_all_cows\4\Cow_33\440_DGE.tif,4
DGE_all_cows\4\Cow_41\165_DGE.tif,4
DGE_all_cows\4\Cow_4_1\120_DGE.tif,4
DGE_all_cows\4\Cow_31\10_DGE.tif,4
DGE_all_cows\4\Cow_11_0018\38_DGE.tif,4
DGE_all_cows\4\Cow_23_1\153_DGE.tif,4
DGE_all_cows\4\Cow_9\30_DGE.tif,4
DGE_all_cows\4\Cow_41\158_DGE.tif,4
DGE_all_cows\4\Cow_41\244_DGE.tif,4
DGE_all_cows\4\Cow_1\37_DGE.tif,4
DGE_all_cows\4\Cow_26\81_DGE.tif,4
DGE_all_cows\4\Cow_23_1\88_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\55_DGE.tif,4
DGE_all_cows\4\Cow_4_1\103_DGE.tif,4
DGE_all_cows\4\Cow_23_1\12_DGE.tif,4
DGE_all_cows\4\Cow_23_1\118_DGE.tif,4
DGE_all_cows\4\Cow_8\264_DGE.tif,4
DGE_all_cows\4\Cow_41\243_DGE.tif,4
DGE_all_cows\4\Cow_4_1\94_DGE.tif,4
DGE_all_cows\4\Cow_8\262_DGE.tif,4
DGE_all_cows\4\Cow_19\62_DGE.tif,4
DGE_all_cows\4\Cow_5_1018\130_DGE.tif,4
DGE_all_cows\4\Cow_19\45_DGE.tif,4
DGE_all_cows\4\Cow_1\40_DGE.tif,4
DGE_all_cows\4\Cow_23_1\24_DGE.tif,4
DGE_all_cows\4\Cow_23_1\158_DGE.tif,4
DGE_all_cows\4\Cow_31\50_DGE.tif,4
DGE_all_cows\4\Cow_23_1\120_DGE.tif,4
DGE_all_cows\4\Cow_23_1\146_DGE.tif,4
DGE_all_cows\4\Cow_9\105_DGE.tif,4
DGE_all_cows\4\Cow_42\116_DGE.tif,4
DGE_all_cows\4\Cow_26\45_DGE.tif,4
DGE_all_cows\4\Cow_9\26_DGE.tif,4
DGE_all_cows\4\Cow_51\228_DGE.tif,4
DGE_all_cows\4\Cow_44_1\10_DGE.tif,4
DGE_all_cows\4\Cow_9\55_DGE.tif,4
DGE_all_cows\4\Cow_42\102_DGE.tif,4
DGE_all_cows\4\Cow_33\375_DGE.tif,4
DGE_all_cows\4\Cow_8_9012\348_DGE.tif,4
DGE_all_cows\4\Cow_44_1\71_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\162_DGE.tif,4
DGE_all_cows\4\Cow_4_1\3_DGE.tif,4
DGE_all_cows\4\Cow_4_1\27_DGE.tif,4
DGE_all_cows\4\Cow_5_8041\120_DGE.tif,4
DGE_all_cows\4\Cow_33\446_DGE.tif,4
DGE_all_cows\4\Cow_22_6005\56_DGE.tif,4
DGE_all_cows\4\Cow_33\353_DGE.tif,4
DGE_all_cows\4\Cow_26\25_DGE.tif,4
DGE_all_cows\4\Cow_26_5051\121_DGE.tif,4
DGE_all_cows\4\Cow_19\19_DGE.tif,4
DGE_all_cows\4\Cow_11_0075\163_DGE.tif,4
DGE_all_cows\4\Cow_26_5051\125_DGE.tif,4
DGE_all_cows\4\Cow_33\374_DGE.tif,4
DGE_all_cows\4\Cow_51\230_DGE.tif,4
DGE_all_cows\4\Cow_33\497_DGE.tif,4
DGE_all_cows\4\Cow_48\57_DGE.tif,4
DGE_all_cows\4\Cow_33\451_DGE.tif,4
DGE_all_cows\4\Cow_7\119_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\20_DGE.tif,4
DGE_all_cows\4\Cow_23_1\196_DGE.tif,4
DGE_all_cows\4\Cow_1\49_DGE.tif,4
DGE_all_cows\4\Cow_41\51_DGE.tif,4
DGE_all_cows\4\Cow_33\434_DGE.tif,4
DGE_all_cows\4\Cow_4_1\18_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\45_DGE.tif,4
DGE_all_cows\4\Cow_33\485_DGE.tif,4
DGE_all_cows\4\Cow_31\30_DGE.tif,4
DGE_all_cows\4\Cow_31\35_DGE.tif,4
DGE_all_cows\4\Cow_31\84_DGE.tif,4
DGE_all_cows\4\Cow_41\43_DGE.tif,4
DGE_all_cows\4\Cow_2_6016\139_DGE.tif,4
DGE_all_cows\4\Cow_42\58_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\48_DGE.tif,4
DGE_all_cows\4\Cow_31\59_DGE.tif,4
DGE_all_cows\4\Cow_23_1\130_DGE.tif,4
DGE_all_cows\4\Cow_33\478_DGE.tif,4
DGE_all_cows\4\Cow_4_1\155_DGE.tif,4
DGE_all_cows\4\Cow_44_1\60_DGE.tif,4
DGE_all_cows\4\Cow_9\79_DGE.tif,4
DGE_all_cows\4\Cow_4_1\49_DGE.tif,4
DGE_all_cows\4\Cow_23_1\6_DGE.tif,4
DGE_all_cows\4\Cow_33\357_DGE.tif,4
DGE_all_cows\4\Cow_4_1\24_DGE.tif,4
DGE_all_cows\4\Cow_33\448_DGE.tif,4
DGE_all_cows\4\Cow_9\54_DGE.tif,4
DGE_all_cows\4\Cow_19\86_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\49_DGE.tif,4
DGE_all_cows\4\Cow_47_1\350_DGE.tif,4
DGE_all_cows\4\Cow_2\51_DGE.tif,4
DGE_all_cows\4\Cow_1\74_DGE.tif,4
DGE_all_cows\4\Cow_18_1067\45_DGE.tif,4
DGE_all_cows\4\Cow_44_1\33_DGE.tif,4
DGE_all_cows\4\Cow_7\168_DGE.tif,4
DGE_all_cows\4\Cow_42\85_DGE.tif,4
DGE_all_cows\4\Cow_5_8041\119_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\5_DGE.tif,4
DGE_all_cows\4\Cow_9\81_DGE.tif,4
DGE_all_cows\4\Cow_3_6018\176_DGE.tif,4
DGE_all_cows\4\Cow_23_1\113_DGE.tif,4
DGE_all_cows\4\Cow_9\9_DGE.tif,4
DGE_all_cows\4\Cow_51\223_DGE.tif,4
DGE_all_cows\4\Cow_10_1\14_DGE.tif,4
DGE_all_cows\4\Cow_4_1\121_DGE.tif,4
DGE_all_cows\4\Cow_19\205_DGE.tif,4
DGE_all_cows\4\Cow_1\12_DGE.tif,4
DGE_all_cows\4\Cow_4_1\106_DGE.tif,4
DGE_all_cows\4\Cow_8\237_DGE.tif,4
DGE_all_cows\4\Cow_42\82_DGE.tif,4
DGE_all_cows\4\Cow_19\4_DGE.tif,4
DGE_all_cows\4\Cow_9\67_DGE.tif,4
DGE_all_cows\4\Cow_44_1\27_DGE.tif,4
DGE_all_cows\4\Cow_44_1\18_DGE.tif,4
DGE_all_cows\4\Cow_22_6005\54_DGE.tif,4
DGE_all_cows\4\Cow_9\8_DGE.tif,4
DGE_all_cows\4\Cow_9\120_DGE.tif,4
DGE_all_cows\4\Cow_41\220_DGE.tif,4
DGE_all_cows\4\Cow_41\131_DGE.tif,4
DGE_all_cows\4\Cow_33\477_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\50_DGE.tif,4
DGE_all_cows\4\Cow_48\55_DGE.tif,4
DGE_all_cows\4\Cow_9\110_DGE.tif,4
DGE_all_cows\4\Cow_33\425_DGE.tif,4
DGE_all_cows\4\Cow_44_1\64_DGE.tif,4
DGE_all_cows\4\Cow_4_1\77_DGE.tif,4
DGE_all_cows\4\Cow_32_0035\116_DGE.tif,4
DGE_all_cows\4\Cow_42\124_DGE.tif,4
DGE_all_cows\4\Cow_4_1\46_DGE.tif,4
DGE_all_cows\4\Cow_23_1\30_DGE.tif,4
DGE_all_cows\4\Cow_9\95_DGE.tif,4
DGE_all_cows\4\Cow_44_1\45_DGE.tif,4
DGE_all_cows\4\Cow_4_1\163_DGE.tif,4
DGE_all_cows\4\Cow_4_1\92_DGE.tif,4
DGE_all_cows\4\Cow_41\144_DGE.tif,4
DGE_all_cows\4\Cow_44_1\14_DGE.tif,4
DGE_all_cows\4\Cow_41\126_DGE.tif,4
DGE_all_cows\4\Cow_1\79_DGE.tif,4
DGE_all_cows\4\Cow_1\121_DGE.tif,4
DGE_all_cows\4\Cow_49\173_DGE.tif,4
DGE_all_cows\4\Cow_33\417_DGE.tif,4
DGE_all_cows\4\Cow_41\101_DGE.tif,4
DGE_all_cows\4\Cow_4_1\195_DGE.tif,4
DGE_all_cows\4\Cow_7\118_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\144_DGE.tif,4
DGE_all_cows\4\Cow_41\180_DGE.tif,4
DGE_all_cows\4\Cow_19\1217_DGE.tif,4
DGE_all_cows\4\Cow_44_1\75_DGE.tif,4
DGE_all_cows\4\Cow_26\44_DGE.tif,4
DGE_all_cows\4\Cow_26\72_DGE.tif,4
DGE_all_cows\4\Cow_7_06\451_DGE.tif,4
DGE_all_cows\4\Cow_33\424_DGE.tif,4
DGE_all_cows\4\Cow_33\504_DGE.tif,4
DGE_all_cows\4\Cow_19\59_DGE.tif,4
DGE_all_cows\4\Cow_41\204_DGE.tif,4
DGE_all_cows\4\Cow_42\80_DGE.tif,4
DGE_all_cows\4\Cow_30\37_DGE.tif,4
DGE_all_cows\4\Cow_11_0018\45_DGE.tif,4
DGE_all_cows\4\Cow_2_6016\133_DGE.tif,4
DGE_all_cows\4\Cow_23_1\187_DGE.tif,4
DGE_all_cows\4\Cow_44_1\90_DGE.tif,4
DGE_all_cows\4\Cow_19\31_DGE.tif,4
DGE_all_cows\4\Cow_41\85_DGE.tif,4
DGE_all_cows\4\Cow_23_1\36_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\63_DGE.tif,4
DGE_all_cows\4\Cow_49\178_DGE.tif,4
DGE_all_cows\4\Cow_41\46_DGE.tif,4
DGE_all_cows\4\Cow_44_1\72_DGE.tif,4
DGE_all_cows\4\Cow_1\112_DGE.tif,4
DGE_all_cows\4\Cow_9_NOTAG\91_DGE.tif,4
DGE_all_cows\4\Cow_2_6016\137_DGE.tif,4
DGE_all_cows\4\Cow_10_0014\211_DGE.tif,4
DGE_all_cows\4\Cow_10_1\55_DGE.tif,4
DGE_all_cows\4\Cow_1\109_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\65_DGE.tif,4
DGE_all_cows\4\Cow_33\402_DGE.tif,4
DGE_all_cows\4\Cow_19\27_DGE.tif,4
DGE_all_cows\4\Cow_9\115_DGE.tif,4
DGE_all_cows\4\Cow_19\203_DGE.tif,4
DGE_all_cows\4\Cow_2\66_DGE.tif,4
DGE_all_cows\4\Cow_26\40_DGE.tif,4
DGE_all_cows\4\Cow_9\31_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\117_DGE.tif,4
DGE_all_cows\4\Cow_4_1\112_DGE.tif,4
DGE_all_cows\4\Cow_4_1\96_DGE.tif,4
DGE_all_cows\4\Cow_31\85_DGE.tif,4
DGE_all_cows\4\Cow_7\151_DGE.tif,4
DGE_all_cows\4\Cow_9\22_DGE.tif,4
DGE_all_cows\4\Cow_33\416_DGE.tif,4
DGE_all_cows\4\Cow_23_1\82_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\43_DGE.tif,4
DGE_all_cows\4\Cow_2\71_DGE.tif,4
DGE_all_cows\4\Cow_26\73_DGE.tif,4
DGE_all_cows\4\Cow_4_1\133_DGE.tif,4
DGE_all_cows\4\Cow_8_9012\342_DGE.tif,4
DGE_all_cows\4\Cow_1\115_DGE.tif,4
DGE_all_cows\4\Cow_7\137_DGE.tif,4
DGE_all_cows\4\Cow_41\125_DGE.tif,4
DGE_all_cows\4\Cow_44_1\68_DGE.tif,4
DGE_all_cows\4\Cow_7\120_DGE.tif,4
DGE_all_cows\4\Cow_2\87_DGE.tif,4
DGE_all_cows\4\Cow_41\71_DGE.tif,4
DGE_all_cows\4\Cow_4_1\93_DGE.tif,4
DGE_all_cows\4\Cow_31\16_DGE.tif,4
DGE_all_cows\4\Cow_29_7007\166_DGE.tif,4
DGE_all_cows\4\Cow_2\59_DGE.tif,4
DGE_all_cows\4\Cow_7_06\446_DGE.tif,4
DGE_all_cows\4\Cow_1\64_DGE.tif,4
DGE_all_cows\4\Cow_7\149_DGE.tif,4
DGE_all_cows\4\Cow_41\100_DGE.tif,4
DGE_all_cows\4\Cow_41\167_DGE.tif,4
DGE_all_cows\4\Cow_1\117_DGE.tif,4
DGE_all_cows\4\Cow_23_1\57_DGE.tif,4
DGE_all_cows\4\Cow_44_1\88_DGE.tif,4
DGE_all_cows\4\Cow_41\148_DGE.tif,4
DGE_all_cows\4\Cow_4\59_DGE.tif,4
DGE_all_cows\4\Cow_4_1\105_DGE.tif,4
DGE_all_cows\4\Cow_41\147_DGE.tif,4
DGE_all_cows\4\Cow_19\88_DGE.tif,4
DGE_all_cows\4\Cow_33\403_DGE.tif,4
DGE_all_cows\4\Cow_19\36_DGE.tif,4
DGE_all_cows\4\Cow_23_1\85_DGE.tif,4
DGE_all_cows\4\Cow_33\418_DGE.tif,4
DGE_all_cows\4\Cow_44_1\29_DGE.tif,4
DGE_all_cows\4\Cow_22_6005\58_DGE.tif,4
DGE_all_cows\4\Cow_1\31_DGE.tif,4
DGE_all_cows\4\Cow_33\410_DGE.tif,4
DGE_all_cows\4\Cow_41\21_DGE.tif,4
DGE_all_cows\4\Cow_7\175_DGE.tif,4
DGE_all_cows\4\Cow_23_1\165_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\38_DGE.tif,4
DGE_all_cows\4\Cow_23_1\144_DGE.tif,4
DGE_all_cows\4\Cow_1\122_DGE.tif,4
DGE_all_cows\4\Cow_23_1\198_DGE.tif,4
DGE_all_cows\4\Cow_9\101_DGE.tif,4
DGE_all_cows\4\Cow_41\75_DGE.tif,4
DGE_all_cows\4\Cow_10_2038\76_DGE.tif,4
DGE_all_cows\4\Cow_19\100_DGE.tif,4
DGE_all_cows\4\Cow_42\62_DGE.tif,4
DGE_all_cows\4\Cow_33\376_DGE.tif,4
DGE_all_cows\4\Cow_19\13_DGE.tif,4
DGE_all_cows\4\Cow_10_1\21_DGE.tif,4
DGE_all_cows\4\Cow_41\206_DGE.tif,4
DGE_all_cows\4\Cow_41\213_DGE.tif,4
DGE_all_cows\4\Cow_41_1\92_DGE.tif,4
DGE_all_cows\4\Cow_30\40_DGE.tif,4
DGE_all_cows\4\Cow_4_1\9_DGE.tif,4
DGE_all_cows\4\Cow_17_maybe_16\48_DGE.tif,4
DGE_all_cows\4\Cow_41\44_DGE.tif,4
DGE_all_cows\4\Cow_4_1\0_DGE.tif,4
DGE_all_cows\4\Cow_44_1\38_DGE.tif,4
DGE_all_cows\4\Cow_10_1\28_DGE.tif,4
DGE_all_cows\4\Cow_4_1\140_DGE.tif,4
DGE_all_cows\4\Cow_19\9_DGE.tif,4
DGE_all_cows\4\Cow_4_1\17_DGE.tif,4
DGE_all_cows\4\Cow_19\91_DGE.tif,4
DGE_all_cows\4\Cow_11_0018\36_DGE.tif,4
DGE_all_cows\4\Cow_4_1\31_DGE.tif,4
DGE_all_cows\4\Cow_4\56_DGE.tif,4
DGE_all_cows\4\Cow_41\60_DGE.tif,4
DGE_all_cows\4\Cow_33\364_DGE.tif,4
DGE_all_cows\4\Cow_9\69_DGE.tif,4
DGE_all_cows\4\Cow_55_unsure_if_this_is_right\66_DGE.tif,4
DGE_all_cows\4\Cow_13_9025\50_DGE.tif,4
DGE_all_cows\4\Cow_8\231_DGE.tif,4
DGE_all_cows\4\Cow_31\57_DGE.tif,4
DGE_all_cows\4\Cow_1\119_DGE.tif,4
DGE_all_cows\4\Cow_19\202_DGE.tif,4
DGE_all_cows\4\Cow_41\56_DGE.tif,4
DGE_all_cows\4\Cow_41\134_DGE.tif,4
DGE_all_cows\4\Cow_19_0037\127_DGE.tif,4
DGE_all_cows\4\Cow_44_1\50_DGE.tif,4
DGE_all_cows\4\Cow_49\182_DGE.tif,4
DGE_all_cows\4\Cow_23_1\204_DGE.tif,4
DGE_all_cows\4\Cow_41\92_DGE.tif,4
DGE_all_cows\4\Cow_42\54_DGE.tif,4
DGE_all_cows\4\Cow_41\20_DGE.tif,4
DGE_all_cows\4\Cow_51\227_DGE.tif,4
DGE_all_cows\4\Cow_41\57_DGE.tif,4
DGE_all_cows\4\Cow_42\51_DGE.tif,4
DGE_all_cows\4\Cow_23_1\17_DGE.tif,4
DGE_all_cows\4\Cow_23_1\79_DGE.tif,4
DGE_all_cows\4\Cow_1\102_DGE.tif,4
DGE_all_cows\4\Cow_4_1\148_DGE.tif,4
DGE_all_cows\4\Cow_41\47_DGE.tif,4
DGE_all_cows\4\Cow_44_1\1_DGE.tif,4
